date,value
2002-11-27,0.7577
2002-11-28,0.76073
2002-11-29,0.75585
2002-11-30,0.7593
2002-12-1,0.750981
2002-12-2,0.75123
2002-12-3,0.756523
2002-12-4,0.757765
2002-12-5,0.761
2002-12-6,0.76427
2002-12-7,0.7716
2002-12-8,0.77095
2002-12-9,0.76455
2002-12-10,0.7627
2002-12-11,0.759745
2002-12-12,0.7585
2002-12-13,0.7452
2002-12-14,0.7404
2002-12-15,0.7419
2002-12-16,0.735985
2002-12-17,0.73745
2002-12-18,0.73355
2002-12-19,0.73395
2002-12-20,0.7267
2002-12-21,0.7306
2002-12-22,0.72505
2002-12-23,0.71955
2002-12-24,0.71415
2002-12-25,0.70035
2002-12-26,0.69785
2002-12-27,0.6867
2002-12-28,0.6997
2002-12-29,0.6981
2002-12-30,0.7053
2002-12-31,0.71335
2003-1-1,0.71475
2003-1-2,0.71355
2003-1-3,0.71915
2003-1-4,0.708399
2003-1-5,0.70675
2003-1-6,0.69535
2003-1-7,0.69835
2003-1-8,0.70175
2003-1-9,0.694788
2003-1-10,0.6959
2003-1-11,0.6872
2003-1-12,0.6847
2003-1-13,0.6795
2003-1-14,0.67655
2003-1-15,0.66995
2003-1-16,0.67485
2003-1-17,0.6682
2003-1-18,0.6494
2003-1-19,0.66795
2003-1-20,0.66
2003-1-21,0.6593
2003-1-22,0.655965
2003-1-23,0.673435
2003-1-24,0.68875
2003-1-25,0.6903
2003-1-26,0.68095
2003-1-27,0.68405
2003-1-28,0.68335
2003-1-29,0.68605
2003-1-30,0.67785
2003-1-31,0.6705
2003-2-1,0.67675
2003-2-2,0.664
2003-2-3,0.6622
2003-2-4,0.62625
2003-2-5,0.634865
2003-2-6,0.601365
2003-2-7,0.6169
2003-2-8,0.60784
2003-2-9,0.60415
2003-2-10,0.623955
2003-2-11,0.61825
2003-2-12,0.6106
2003-2-13,0.61635
2003-2-14,0.6191
2003-2-15,0.61255
2003-2-16,0.55535
2003-2-17,0.54465
2003-2-18,0.5523
2003-2-19,0.58465
2003-2-20,0.58805
2003-2-21,0.596442
2003-2-22,0.611649
2003-2-23,0.60485
2003-2-24,0.59315
2003-2-25,0.5942
2003-2-26,0.59805
2003-2-27,0.5877
2003-2-28,0.57265
2003-3-1,0.5623
2003-3-2,0.55665
2003-3-3,0.55245
2003-3-4,0.55915
2003-3-5,0.5522
2003-3-6,0.55014
2003-3-7,0.5305
2003-3-8,0.53815
2003-3-9,0.5443
2003-3-10,0.5468
2003-3-11,0.54975
2003-3-12,0.55305
2003-3-13,0.5449
2003-3-14,0.5353
2003-3-15,0.53035
2003-3-16,0.53425
2003-3-17,0.5331
2003-3-18,0.5249
2003-3-19,0.541735
2003-3-20,0.54364
2003-3-21,0.5477
2003-3-22,0.55245
2003-3-23,0.54725
2003-3-24,0.5544
2003-3-25,0.56375
2003-3-26,0.5887
2003-3-27,0.59334
2003-3-28,0.57515
2003-3-29,0.57465
2003-3-30,0.5683
2003-3-31,0.5744
2003-4-1,0.57405
2003-4-2,0.57995
2003-4-3,0.5822
2003-4-4,0.5769
2003-4-5,0.5797
2003-4-6,0.58015
2003-4-7,0.58875
2003-4-8,0.58835
2003-4-9,0.59745
2003-4-10,0.5954
2003-4-11,0.59315
2003-4-12,0.58855
2003-4-13,0.57975
2003-4-14,0.5503
2003-4-15,0.54275
2003-4-16,0.53125
2003-4-17,0.5416
2003-4-18,0.544565
2003-4-19,0.52113
2003-4-20,0.5203
2003-4-21,0.5254
2003-4-22,0.530383
2003-4-23,0.52865
2003-4-24,0.5283
2003-4-25,0.534235
2003-4-26,0.51425
2003-4-27,0.5078
2003-4-28,0.50205
2003-4-29,0.513355
2003-4-30,0.51145
2003-5-1,0.51845
2003-5-2,0.53115
2003-5-3,0.53875
2003-5-4,0.525209
2003-5-5,0.520059
2003-5-6,0.5222
2003-5-7,0.516516
2003-5-8,0.5196
2003-5-9,0.50945
2003-5-10,0.50815
2003-5-11,0.51247
2003-5-12,0.5069
2003-5-13,0.50925
2003-5-14,0.514165
2003-5-15,0.51165
2003-5-16,0.5095
2003-5-17,0.5025
2003-5-18,0.49225
2003-5-19,0.49765
2003-5-20,0.5065
2003-5-21,0.49755
2003-5-22,0.5023
2003-5-23,0.4932
2003-5-24,0.50115
2003-5-25,0.50615
2003-5-26,0.51904
2003-5-27,0.523574
2003-5-28,0.5295
2003-5-29,0.5298
2003-5-30,0.54435
2003-5-31,0.5553
2003-6-1,0.5639
2003-6-2,0.5733
2003-6-3,0.56015
2003-6-4,0.5707
2003-6-5,0.579
2003-6-6,0.562845
2003-6-7,0.5617
2003-6-8,0.5687
2003-6-9,0.5612
2003-6-10,0.58063
2003-6-11,0.5927
2003-6-12,0.5874
2003-6-13,0.575965
2003-6-14,0.580112
2003-6-15,0.58085
2003-6-16,0.585391
2003-6-17,0.575507
2003-6-18,0.58105
2003-6-19,0.5701
2003-6-20,0.5504
2003-6-21,0.5651
2003-6-22,0.5554
2003-6-23,0.56695
2003-6-24,0.5661
2003-6-25,0.55885
2003-6-26,0.5717
2003-6-27,0.564735
2003-6-28,0.57
2003-6-29,0.57415
2003-6-30,0.5807
2003-7-1,0.5909
2003-7-2,0.5978
2003-7-3,0.6066
2003-7-4,0.6057
2003-7-5,0.606306
2003-7-6,0.5937
2003-7-7,0.585209
2003-7-8,0.60205
2003-7-9,0.605657
2003-7-10,0.620973
2003-7-11,0.6213
2003-7-12,0.6196
2003-7-13,0.62303
2003-7-14,0.6216
2003-7-15,0.620935
2003-7-16,0.643275
2003-7-17,0.64735
2003-7-18,0.6556
2003-7-19,0.63175
2003-7-20,0.6309
2003-7-21,0.6323
2003-7-22,0.62283
2003-7-23,0.629049
2003-7-24,0.6296
2003-7-25,0.64435
2003-7-26,0.6427
2003-7-27,0.62855
2003-7-28,0.6329
2003-7-29,0.643173
2003-7-30,0.647395
2003-7-31,0.6384
2003-8-1,0.6277
2003-8-2,0.6384
2003-8-3,0.63875
2003-8-4,0.6421
2003-8-5,0.644
2003-8-6,0.64525
2003-8-7,0.650555
2003-8-8,0.638633
2003-8-9,0.632245
2003-8-10,0.627
2003-8-11,0.628223
2003-8-12,0.621345
2003-8-13,0.630855
2003-8-14,0.629148
2003-8-15,0.629604
2003-8-16,0.62616
2003-8-17,0.6335
2003-8-18,0.63955
2003-8-19,0.647605
2003-8-20,0.644538
2003-8-21,0.644496
2003-8-22,0.643087
2003-8-23,0.645494
2003-8-24,0.65505
2003-8-25,0.651954
2003-8-26,0.661748
2003-8-27,0.657592
2003-8-28,0.65783
2003-8-29,0.656491
2003-8-30,0.656491
2003-8-31,0.655437
2003-9-1,0.657484
2003-9-2,0.654151
2003-9-3,0.653253
2003-9-4,0.660458
2003-9-5,0.664231
2003-9-6,0.664209
2003-9-7,0.667468
2003-9-8,0.666289
2003-9-9,0.673605
2003-9-10,0.669635
2003-9-11,0.672721
2003-9-12,0.672495
2003-9-13,0.67365
2003-9-14,0.673197
2003-9-15,0.669098
2003-9-16,0.67297
2003-9-17,0.678633
2003-9-18,0.677599
2003-9-19,0.677599
2003-9-20,0.668135
2003-9-21,0.669591
2003-9-22,0.673696
2003-9-23,0.675014
2003-9-24,0.675836
2003-9-25,0.682105
2003-9-26,0.682501
2003-9-27,0.682501
2003-9-28,0.686153
2003-9-29,0.684346
2003-9-30,0.680342
2003-10-1,0.683457
2003-10-2,0.685049
2003-10-3,0.686412
2003-10-4,0.686412
2003-10-5,0.685354
2003-10-6,0.67415
2003-10-7,0.674059
2003-10-8,0.677667
2003-10-9,0.68861
2003-10-10,0.686412
2003-10-11,0.686412
2003-10-12,0.693193
2003-10-13,0.697058
2003-10-14,0.69604
2003-10-15,0.703655
2003-10-16,0.707164
2003-10-17,0.7043
2003-10-18,0.706015
2003-10-19,0.698763
2003-10-20,0.704151
2003-10-21,0.71375
2003-10-22,0.709673
2003-10-23,0.709849
2003-10-24,0.709019
2003-10-25,0.709019
2003-10-26,0.707664
2003-10-27,0.719554
2003-10-28,0.726137
2003-10-29,0.716794
2003-10-30,0.715564
2003-10-31,0.716794
2003-11-1,0.716794
2003-11-2,0.718236
2003-11-3,0.716743
2003-11-4,0.72338
2003-11-5,0.716589
2003-11-6,0.718184
2003-11-7,0.716589
2003-11-8,0.716589
2003-11-9,0.725953
2003-11-10,0.734053
2003-11-11,0.732789
2003-11-12,0.745156
2003-11-13,0.731689
2003-11-14,0.732091
2003-11-15,0.732091
2003-11-16,0.734754
2003-11-17,0.734754
2003-11-18,0.737436
2003-11-19,0.743688
2003-11-20,0.738634
2003-11-21,0.739317
2003-11-22,0.739317
2003-11-23,0.753438
2003-11-24,0.746018
2003-11-25,0.758754
2003-11-26,0.75429
2003-11-27,0.756344
2003-11-28,0.754546
2003-11-29,0.754546
2003-11-30,0.748811
2003-12-1,0.744158
2003-12-2,0.728147
2003-12-3,0.734619
2003-12-4,0.719011
2003-12-5,0.718985
2003-12-6,0.718985
2003-12-7,0.721761
2003-12-8,0.716692
2003-12-9,0.725058
2003-12-10,0.718546
2003-12-11,0.725742
2003-12-12,0.725032
2003-12-13,0.725032
2003-12-14,0.740796
2003-12-15,0.74118
2003-12-16,0.738853
2003-12-17,0.733595
2003-12-18,0.742198
2003-12-19,0.743467
2003-12-20,0.743467
2003-12-21,0.746965
2003-12-22,0.741757
2003-12-23,0.746352
2003-12-24,0.728651
2003-12-25,0.724822
2003-12-26,0.725189
2003-12-27,0.725189
2003-12-28,0.734241
2003-12-29,0.723641
2003-12-30,0.729341
2003-12-31,0.71449
2004-1-1,0.710454
2004-1-2,0.709799
2004-1-3,0.709799
2004-1-4,0.713547
2004-1-5,0.728147
2004-1-6,0.723956
2004-1-7,0.722961
2004-1-8,0.716102
2004-1-9,0.717
2004-1-10,0.716255
2004-1-11,0.712555
2004-1-12,0.710227
2004-1-13,0.712504
2004-1-14,0.729607
2004-1-15,0.724297
2004-1-16,0.72372
2004-1-17,0.72372
2004-1-18,0.728518
2004-1-19,0.721735
2004-1-20,0.721996
2004-1-21,0.710152
2004-1-22,0.708617
2004-1-23,0.711541
2004-1-24,0.711541
2004-1-25,0.707814
2004-1-26,0.701853
2004-1-27,0.705368
2004-1-28,0.704399
2004-1-29,0.706215
2004-1-30,0.706215
2004-1-31,0.706215
2004-2-1,0.708567
2004-2-2,0.718546
2004-2-3,0.721007
2004-2-4,0.725453
2004-2-5,0.723432
2004-2-6,0.723432
2004-2-7,0.723432
2004-2-8,0.732654
2004-2-9,0.732359
2004-2-10,0.735294
2004-2-11,0.732601
2004-2-12,0.733299
2004-2-13,0.736594
2004-2-14,0.736594
2004-2-15,0.742005
2004-2-16,0.74129
2004-2-17,0.738525
2004-2-18,0.742308
2004-2-19,0.738416
2004-2-20,0.737844
2004-2-21,0.737844
2004-2-22,0.739098
2004-2-23,0.737898
2004-2-24,0.719528
2004-2-25,0.713318
2004-2-26,0.712504
2004-2-27,0.712809
2004-2-28,0.709572
2004-2-29,0.714694
2004-3-1,0.709069
2004-3-2,0.706764
2004-3-3,0.706564
2004-3-4,0.704871
2004-3-5,0.704275
2004-3-6,0.700967
2004-3-7,0.706215
2004-3-8,0.711238
2004-3-9,0.707764
2004-3-10,0.687947
2004-3-11,0.683901
2004-3-12,0.683901
2004-3-13,0.683901
2004-3-14,0.687947
2004-3-15,0.694155
2004-3-16,0.691372
2004-3-17,0.700722
2004-3-18,0.694734
2004-3-19,0.696379
2004-3-20,0.696379
2004-3-21,0.698178
2004-3-22,0.704821
2004-3-23,0.703928
2004-3-24,0.701557
2004-3-25,0.694686
2004-3-26,0.695797
2004-3-27,0.695797
2004-3-28,0.700771
2004-3-29,0.695362
2004-3-30,0.693097
2004-3-31,0.686012
2004-4-1,0.699741
2004-4-2,0.699986
2004-4-3,0.699986
2004-4-4,0.698812
2004-4-5,0.695943
2004-4-6,0.694011
2004-4-7,0.686813
2004-4-8,0.695507
2004-4-9,0.695072
2004-4-10,0.695072
2004-4-11,0.69935
2004-4-12,0.701361
2004-4-13,0.707014
2004-4-14,0.699399
2004-4-15,0.700722
2004-4-16,0.701459
2004-4-17,0.700378
2004-4-18,0.699301
2004-4-19,0.707414
2004-4-20,0.716435
2004-4-21,0.714745
2004-4-22,0.708215
2004-4-23,0.708215
2004-4-24,0.709019
2004-4-25,0.705219
2004-4-26,0.705268
2004-4-27,0.702642
2004-4-28,0.707814
2004-4-29,0.703185
2004-4-30,0.702889
2004-5-1,0.702889
2004-5-2,0.707864
2004-5-3,0.709673
2004-5-4,0.70927
2004-5-5,0.707264
2004-5-6,0.705567
2004-5-7,0.705467
2004-5-8,0.705467
2004-5-9,0.702889
2004-5-10,0.703779
2004-5-11,0.708767
2004-5-12,0.706664
2004-5-13,0.714796
2004-5-14,0.715922
2004-5-15,0.715922
2004-5-16,0.712758
2004-5-17,0.710126
2004-5-18,0.714337
2004-5-19,0.710985
2004-5-20,0.707714
2004-5-21,0.707714
2004-5-22,0.707714
2004-5-23,0.708617
2004-5-24,0.710429
2004-5-25,0.71048
2004-5-26,0.711086
2004-5-27,0.714592
2004-5-28,0.717103
2004-5-29,0.717103
2004-5-30,0.722543
2004-5-31,0.714235
2004-6-1,0.717103
2004-6-2,0.724008
2004-6-3,0.727379
2004-6-4,0.731689
2004-6-5,0.731689
2004-6-6,0.730941
2004-6-7,0.720981
2004-6-8,0.717309
2004-6-9,0.711744
2004-6-10,0.715666
2004-6-11,0.715666
2004-6-12,0.717
2004-6-13,0.720565
2004-6-14,0.720098
2004-6-15,0.71286
2004-6-16,0.717257
2004-6-17,0.70932
2004-6-18,0.707214
2004-6-19,0.711086
2004-6-20,0.693481
2004-6-21,0.695507
2004-6-22,0.675584
2004-6-23,0.666667
2004-6-24,0.676636
2004-6-25,0.678472
2004-6-26,0.679902
2004-6-27,0.674809
2004-6-28,0.664143
2004-6-29,0.66836
2004-6-30,0.683434
2004-7-1,0.677323
2004-7-2,0.678794
2004-7-3,0.679486
2004-7-4,0.680041
2004-7-5,0.682175
2004-7-6,0.678012
2004-7-7,0.680457
2004-7-8,0.670736
2004-7-9,0.672812
2004-7-10,0.672812
2004-7-11,0.662427
2004-7-12,0.662252
2004-7-13,0.669478
2004-7-14,0.686106
2004-7-15,0.687663
2004-7-16,0.689798
2004-7-17,0.68899
2004-7-18,0.696379
2004-7-19,0.696864
2004-7-20,0.698812
2004-7-21,0.702839
2004-7-22,0.705119
2004-7-23,0.70497
2004-7-24,0.705119
2004-7-25,0.709371
2004-7-26,0.708617
2004-7-27,0.712708
2004-7-28,0.711491
2004-7-29,0.715001
2004-7-30,0.713878
2004-7-31,0.709874
2004-8-1,0.708617
2004-8-2,0.692617
2004-8-3,0.68918
2004-8-4,0.689227
2004-8-5,0.688279
2004-8-6,0.689655
2004-8-7,0.689655
2004-8-8,0.687616
2004-8-9,0.693001
2004-8-10,0.703977
2004-8-11,0.706764
2004-8-12,0.709371
2004-8-13,0.710934
2004-8-14,0.710934
2004-8-15,0.709774
2004-8-16,0.718339
2004-8-17,0.722596
2004-8-18,0.724113
2004-8-19,0.710429
2004-8-20,0.711187
2004-8-21,0.711187
2004-8-22,0.705816
2004-8-23,0.715461
2004-8-24,0.717978
2004-8-25,0.725058
2004-8-26,0.725058
2004-8-27,0.728597
2004-8-28,0.72768
2004-8-29,0.73455
2004-8-30,0.731797
2004-8-31,0.729341
2004-9-1,0.725111
2004-9-2,0.723956
2004-9-3,0.7259
2004-9-4,0.726375
2004-9-5,0.731689
2004-9-6,0.7347
2004-9-7,0.733783
2004-9-8,0.727749
2004-9-9,0.728916
2004-9-10,0.732601
2004-9-11,0.732601
2004-9-12,0.72881
2004-9-13,0.720669
2004-9-14,0.716743
2004-9-15,0.707714
2004-9-16,0.708215
2004-9-17,0.705219
2004-9-18,0.707814
2004-9-19,0.707814
2004-9-20,0.713929
2004-9-21,0.716692
2004-9-22,0.707314
2004-9-23,0.705716
2004-9-24,0.702198
2004-9-25,0.702198
2004-9-26,0.705517
2004-9-27,0.70502
2004-9-28,0.697107
2004-9-29,0.70373
2004-9-30,0.711187
2004-10-1,0.710278
2004-10-2,0.710278
2004-10-3,0.709019
2004-10-4,0.697739
2004-10-5,0.711845
2004-10-6,0.713419
2004-10-7,0.720773
2004-10-8,0.721033
2004-10-9,0.721033
2004-10-10,0.7227
2004-10-11,0.72197
2004-10-12,0.722074
2004-10-13,0.724795
2004-10-14,0.727431
2004-10-15,0.72759
2004-10-16,0.72759
2004-10-17,0.733245
2004-10-18,0.736757
2004-10-19,0.73303
2004-10-20,0.723014
2004-10-21,0.727114
2004-10-22,0.726058
2004-10-23,0.726058
2004-10-24,0.729182
2004-10-25,0.728863
2004-10-26,0.735727
2004-10-27,0.73303
2004-10-28,0.73346
2004-10-29,0.734268
2004-10-30,0.733568
2004-10-31,0.735943
2004-11-1,0.740192
2004-11-2,0.737083
2004-11-3,0.73346
2004-11-4,0.743992
2004-11-5,0.744269
2004-11-6,0.74228
2004-11-7,0.741125
2004-11-8,0.747887
2004-11-9,0.753012
2004-11-10,0.748223
2004-11-11,0.753012
2004-11-12,0.754375
2004-11-13,0.754375
2004-11-14,0.752615
2004-11-15,0.752729
2004-11-16,0.762544
2004-11-17,0.757978
2004-11-18,0.757576
2004-11-19,0.755572
2004-11-20,0.755572
2004-11-21,0.756716
2004-11-22,0.748503
2004-11-23,0.754318
2004-11-24,0.746938
2004-11-25,0.746102
2004-11-26,0.746714
2004-11-27,0.74499
2004-11-28,0.75188
2004-11-29,0.749681
2004-11-30,0.74239
2004-12-1,0.753409
2004-12-2,0.762951
2004-12-3,0.762486
2004-12-4,0.762369
2004-12-5,0.766284
2004-12-6,0.772201
2004-12-7,0.775555
2004-12-8,0.793588
2004-12-9,0.795608
2004-12-10,0.795482
2004-12-11,0.795482
2004-12-12,0.789391
2004-12-13,0.787402
2004-12-14,0.781067
2004-12-15,0.779059
2004-12-16,0.776337
2004-12-17,0.773395
2004-12-18,0.773395
2004-12-19,0.77682
2004-12-20,0.767165
2004-12-21,0.771843
2004-12-22,0.777122
2004-12-23,0.777122
2004-12-24,0.77918
2004-12-25,0.77918
2004-12-26,0.771962
2004-12-27,0.761151
2004-12-28,0.762137
2004-12-29,0.761151
2004-12-30,0.749625
2004-12-31,0.749625
2005-1-1,0.750244
2005-1-2,0.744214
2005-1-3,0.744325
2005-1-4,0.755494
2005-1-5,0.755744
2005-1-6,0.762195
2005-1-7,0.762602
2005-1-8,0.762602
2005-1-9,0.759129
2005-1-10,0.761615
2005-1-11,0.747496
2005-1-12,0.745712
2005-1-13,0.747775
2005-1-14,0.748111
2005-1-15,0.748111
2005-1-16,0.754774
2005-1-17,0.752842
2005-1-18,0.744435
2005-1-19,0.73616
2005-1-20,0.735727
2005-1-21,0.736106
2005-1-22,0.736106
2005-1-23,0.74217
2005-1-24,0.743826
2005-1-25,0.742942
2005-1-26,0.748727
2005-1-27,0.748727
2005-1-28,0.749064
2005-1-29,0.749064
2005-1-30,0.747887
2005-1-31,0.75523
2005-2-1,0.764877
2005-2-2,0.768403
2005-2-3,0.778634
2005-2-4,0.779606
2005-2-5,0.779606
2005-2-6,0.776096
2005-2-7,0.767224
2005-2-8,0.761673
2005-2-9,0.758093
2005-2-10,0.758495
2005-2-11,0.759821
2005-2-12,0.757576
2005-2-13,0.762137
2005-2-14,0.760052
2005-2-15,0.759301
2005-2-16,0.769231
2005-2-17,0.768226
2005-2-18,0.76693
2005-2-19,0.767695
2005-2-20,0.773455
2005-2-21,0.770179
2005-2-22,0.771724
2005-2-23,0.755972
2005-2-24,0.757691
2005-2-25,0.757805
2005-2-26,0.757805
2005-2-27,0.763884
2005-2-28,0.76365
2005-3-1,0.766049
2005-3-2,0.771188
2005-3-3,0.772857
2005-3-4,0.772201
2005-3-5,0.772201
2005-3-6,0.772559
2005-3-7,0.780214
2005-3-8,0.779788
2005-3-9,0.772917
2005-3-10,0.76864
2005-3-11,0.76858
2005-3-12,0.76858
2005-3-13,0.770179
2005-3-14,0.777484
2005-3-15,0.771426
2005-3-16,0.76746
2005-3-17,0.759071
2005-3-18,0.760167
2005-3-19,0.760167
2005-3-20,0.75643
2005-3-21,0.752106
2005-3-22,0.751767
2005-3-23,0.75884
2005-3-24,0.762777
2005-3-25,0.763359
2005-3-26,0.763359
2005-3-27,0.761035
2005-3-28,0.748335
2005-3-29,0.745657
2005-3-30,0.747384
2005-3-31,0.751145
2005-4-1,0.751145
2005-4-2,0.750807
2005-4-3,0.751428
2005-4-4,0.750694
2005-4-5,0.74239
2005-4-6,0.740302
2005-4-7,0.736377
2005-4-8,0.738662
2005-4-9,0.736594
2005-4-10,0.735835
2005-4-11,0.740412
2005-4-12,0.739262
2005-4-13,0.735294
2005-4-14,0.744879
2005-4-15,0.738007
2005-4-16,0.731422
2005-4-17,0.72998
2005-4-18,0.718391
2005-4-19,0.730407
2005-4-20,0.730407
2005-4-21,0.730407
2005-4-22,0.73346
2005-4-23,0.740521
2005-4-24,0.74173
2005-4-25,0.749963
2005-4-26,0.749963
2005-4-27,0.749963
2005-4-28,0.749963
2005-4-29,0.754205
2005-4-30,0.755344
2005-5-1,0.763475
2005-5-2,0.764234
2005-5-3,0.765755
2005-5-4,0.767695
2005-5-5,0.766989
2005-5-6,0.766342
2005-5-7,0.769053
2005-5-8,0.778634
2005-5-9,0.776699
2005-5-10,0.782411
2005-5-11,0.783085
2005-5-12,0.783085
2005-5-13,0.781067
2005-5-14,0.785731
2005-5-15,0.788333
2005-5-16,0.792707
2005-5-17,0.798148
2005-5-18,0.799552
2005-5-19,0.797067
2005-5-20,0.789079
2005-5-21,0.788022
2005-5-22,0.795229
2005-5-23,0.801989
2005-5-24,0.801475
2005-5-25,0.80186
2005-5-26,0.802053
2005-5-27,0.799488
2005-5-28,0.805218
2005-5-29,0.805348
2005-5-30,0.799361
2005-5-31,0.808407
2005-6-1,0.807103
2005-6-2,0.807103
2005-6-3,0.808865
2005-6-4,0.800512
2005-6-5,0.790826
2005-6-6,0.785484
2005-6-7,0.793021
2005-6-8,0.795292
2005-6-9,0.795292
2005-6-10,0.793462
2005-6-11,0.792267
2005-6-12,0.788333
2005-6-13,0.797957
2005-6-14,0.786906
2005-6-15,0.787154
2005-6-16,0.785176
2005-6-17,0.78284
2005-6-18,0.782473
2005-6-19,0.788333
2005-6-20,0.78964
2005-6-21,0.799041
2005-6-22,0.793399
2005-6-23,0.793399
2005-6-24,0.789889
2005-6-25,0.796495
2005-6-26,0.797957
2005-6-27,0.809717
2005-6-28,0.817394
2005-6-29,0.818599
2005-6-30,0.818599
2005-7-1,0.817394
2005-7-2,0.823316
2005-7-3,0.820816
2005-7-4,0.816393
2005-7-5,0.817528
2005-7-6,0.815794
2005-7-7,0.815262
2005-7-8,0.814266
2005-7-9,0.821423
2005-7-10,0.816127
2005-7-11,0.827198
2005-7-12,0.822436
2005-7-13,0.823588
2005-7-14,0.823588
2005-7-15,0.813008
2005-7-16,0.819269
2005-7-17,0.806127
2005-7-18,0.801218
2005-7-19,0.810898
2005-7-20,0.810504
2005-7-21,0.810504
2005-7-22,0.809389
2005-7-23,0.811688
2005-7-24,0.817929
2005-7-25,0.81011
2005-7-26,0.81182
2005-7-27,0.811886
2005-7-28,0.811886
2005-7-29,0.804829
2005-7-30,0.810504
2005-7-31,0.823181
2005-8-1,0.826583
2005-8-2,0.828226
2005-8-3,0.827061
2005-8-4,0.827061
2005-8-5,0.8296
2005-8-6,0.828157
2005-8-7,0.826856
2005-8-8,0.830979
2005-8-9,0.834446
2005-8-10,0.837802
2005-8-11,0.833264
2005-8-12,0.829669
2005-8-13,0.819605
2005-8-14,0.83682
2005-8-15,0.84317
2005-8-16,0.845094
2005-8-17,0.843597
2005-8-18,0.843597
2005-8-19,0.843811
2005-8-20,0.856238
2005-8-21,0.855798
2005-8-22,0.863334
2005-8-23,0.865127
2005-8-24,0.864678
2005-8-25,0.864379
2005-8-26,0.866176
2005-8-27,0.87146
2005-8-28,0.870019
2005-8-29,0.871536
2005-8-30,0.877501
2005-8-31,0.87727
2005-9-1,0.87727
2005-9-2,0.874355
2005-9-3,0.869036
2005-9-4,0.863856
2005-9-5,0.843811
2005-9-6,0.845237
2005-9-7,0.83167
2005-9-8,0.83167
2005-9-9,0.830358
2005-9-10,0.816193
2005-9-11,0.817661
2005-9-12,0.824742
2005-9-13,0.833611
2005-9-14,0.831393
2005-9-15,0.831393
2005-9-16,0.829738
2005-9-17,0.8351
2005-9-18,0.837381
2005-9-19,0.81974
2005-9-20,0.820681
2005-9-21,0.823995
2005-9-22,0.823995
2005-9-23,0.825083
2005-9-24,0.832362
2005-9-25,0.827198
2005-9-26,0.829738
2005-9-27,0.840195
2005-9-28,0.839842
2005-9-29,0.843668
2005-9-30,0.851209
2005-10-1,0.85162
2005-10-2,0.84674
2005-10-3,0.831947
2005-10-4,0.831808
2005-10-5,0.832362
2005-10-6,0.822301
2005-10-7,0.818465
2005-10-8,0.825627
2005-10-9,0.822301
2005-10-10,0.830979
2005-10-11,0.819807
2005-10-12,0.816127
2005-10-13,0.778028
2005-10-14,0.778816
2005-10-15,0.772618
2005-10-16,0.793903
2005-10-17,0.778634
2005-10-18,0.76746
2005-10-19,0.759013
2005-10-20,0.762486
2005-10-21,0.766754
2005-10-22,0.76929
2005-10-23,0.78456
2005-10-24,0.780457
2005-10-25,0.798148
2005-10-26,0.791703
2005-10-27,0.796369
2005-10-28,0.794786
2005-10-29,0.793336
2005-10-30,0.801603
2005-10-31,0.797194
2005-11-1,0.79277
2005-11-2,0.821693
2005-11-3,0.810898
2005-11-4,0.793462
2005-11-5,0.788955
2005-11-6,0.791766
2005-11-7,0.791515
2005-11-8,0.795229
2005-11-9,0.79466
2005-11-10,0.785762
2005-11-11,0.776398
2005-11-12,0.786411
2005-11-13,0.778634
2005-11-14,0.76864
2005-11-15,0.768699
2005-11-16,0.761905
2005-11-17,0.757031
2005-11-18,0.756487
2005-11-19,0.747105
2005-11-20,0.745629
2005-11-21,0.740357
2005-11-22,0.741565
2005-11-23,0.741785
2005-11-24,0.755059
2005-11-25,0.762253
2005-11-26,0.776759
2005-11-27,0.777152
2005-11-28,0.777363
2005-11-29,0.78183
2005-11-30,0.778513
2005-12-1,0.773485
2005-12-2,0.773156
2005-12-3,0.773395
2005-12-4,0.773395
2005-12-5,0.762021
2005-12-6,0.763534
2005-12-7,0.751174
2005-12-8,0.75392
2005-12-9,0.763009
2005-12-10,0.75706
2005-12-11,0.769112
2005-12-12,0.767401
2005-12-13,0.774893
2005-12-14,0.773814
2005-12-15,0.773994
2005-12-16,0.772022
2005-12-17,0.769172
2005-12-18,0.77006
2005-12-19,0.780457
2005-12-20,0.777484
2005-12-21,0.777484
2005-12-22,0.778816
2005-12-23,0.789889
2005-12-24,0.781616
2005-12-25,0.781433
2005-12-26,0.785176
2005-12-27,0.794976
2005-12-28,0.794597
2005-12-29,0.792456
2005-12-30,0.792519
2005-12-31,0.793588
2006-1-1,0.800064
2006-1-2,0.805088
2006-1-3,0.810636
2006-1-4,0.809323
2006-1-5,0.805088
2006-1-6,0.821558
2006-1-7,0.823723
2006-1-8,0.819236
2006-1-9,0.824674
2006-1-10,0.834585
2006-1-11,0.835143
2006-1-12,0.83619
2006-1-13,0.835946
2006-1-14,0.833611
2006-1-15,0.83612
2006-1-16,0.833889
2006-1-17,0.83647
2006-1-18,0.8285
2006-1-19,0.826583
2006-1-20,0.835213
2006-1-21,0.832085
2006-1-22,0.837802
2006-1-23,0.831117
2006-1-24,0.832293
2006-1-25,0.840089
2006-1-26,0.83668
2006-1-27,0.829463
2006-1-28,0.833403
2006-1-29,0.83647
2006-1-30,0.835701
2006-1-31,0.840477
2006-2-1,0.837591
2006-2-2,0.840124
2006-2-3,0.840054
2006-2-4,0.83091
2006-2-5,0.828947
